component_id,lot_id,defect_type,leakage_0h,leakage_24h,leakage_96h,leakage_168h
C0598,LOT-012,mild_drift,11.54334998131335,12.12352081549618,14.051091378387637,15.570145531008178
C0599,LOT-012,strong_drift,10.428720879614419,11.659152416182295,16.417108820773997,21.53528162006622
C0600,LOT-012,healthy,9.763823160234924,9.463751015065306,9.562089905113675,11.062159097692618
C0601,LOT-013,healthy,10.170873867368696,10.224933084649559,10.42516729668879,11.178892840652935
C0602,LOT-013,strong_drift,10.899053221732354,11.957993474395586,16.556808724089414,20.458952279457346
C0603,LOT-013,healthy,9.43598125190878,9.20422441269518,9.59032213368231,9.204536498810183
C0604,LOT-013,healthy,10.405660953172895,10.533386638115372,10.169635605986262,10.467772416823946
C0605,LOT-013,healthy,10.806386756570706,11.053749078173421,11.014698270467159,11.543935370177147
C0606,LOT-013,healthy,10.563887700603365,10.749727079002371,11.387576881437113,11.140073690195221
C0607,LOT-013,healthy,9.481629850793887,9.494876262408003,9.142811189984144,10.010963024717604
C0608,LOT-013,healthy,10.353671009915917,10.451768299883744,10.160050910496832,10.54560781372875
C0609,LOT-013,healthy,10.337467936602586,10.457218750314484,10.131625252451961,10.551102841239702
C0610,LOT-013,mild_drift,8.275097154344556,8.389730562772586,9.625347463370888,8.968783571325416
C0611,LOT-013,healthy,9.037316813621192,9.272516108289519,9.081869308353482,9.302760798923666
C0612,LOT-013,healthy,9.687041938212646,10.118428335374961,10.08494111975534,9.76177359973388
C0613,LOT-013,healthy,11.209029913532662,11.028688845924087,10.891507228806358,11.831971278963932
C0614,LOT-013,healthy,10.577581716558102,10.475671784275704,9.754776680741065,10.325448149046963
C0615,LOT-013,latent_defect,10.191932957919574,11.227035085536452,14.58112317637339,23.597478115328038
C0616,LOT-013,healthy,10.854688977686886,11.069274752544436,10.869178254519687,10.254115220745916
C0617,LOT-013,healthy,11.186838269300598,11.064077602735436,11.375030053237806,11.550082143013634
C0618,LOT-013,healthy,11.268126594738513,11.371833376845556,10.840662699632427,10.974844222639014
C0619,LOT-013,healthy,9.617259922775263,9.848713114743017,9.762536516539505,9.990106141711879
C0620,LOT-013,healthy,9.737571384141068,9.57503317516772,9.964189453843293,9.577488590991774
C0621,LOT-013,healthy,10.518326845199635,10.441395841676691,10.4345198607029,9.939830486479602
C0622,LOT-013,mild_drift,9.706569974428145,10.215157391062121,11.253859362809076,12.346984699060986
C0623,LOT-013,healthy,9.432197822121024,9.631056252678201,8.592820395642919,8.953691772281163
C0624,LOT-013,healthy,11.179257536998037,11.085127864524187,11.496590384083536,11.416994042002608
C0625,LOT-013,healthy,9.973172089849697,9.967734171017165,10.494638634100708,10.195653551391638
C0626,LOT-013,strong_drift,9.92688336985335,11.355814966842718,14.61783302731866,17.530757785783535
C0627,LOT-013,healthy,9.908298059825357,9.87894552873594,9.93212801132948,10.51443670159206
C0628,LOT-013,healthy,10.62286362236611,10.345804760154891,11.417772868097966,10.5428013294196
C0629,LOT-013,healthy,9.789421265727228,9.795019102741032,10.139727020220537,10.259514570068113
C0630,LOT-013,healthy,10.109762378821465,10.242513199986565,10.197517755956103,10.24602566666921
C0631,LOT-013,strong_drift,9.99132760277861,11.47148258830058,14.923756315128266,18.728842830740728
C0632,LOT-013,healthy,9.917865154897553,10.036516134868144,9.841080368754026,9.847150260938852
C0633,LOT-013,healthy,10.22158634444054,10.065484521909989,10.538206124903917,10.443116347561539
C0634,LOT-013,strong_drift,9.712386696789272,10.644737515028432,13.137563790118074,16.409766482362773
C0635,LOT-013,healthy,10.909941900197936,10.568179326121808,11.107411939572454,11.22263393148661
C0636,LOT-013,strong_drift,10.473338911149085,11.259885034548848,13.827570937842863,15.7785390367995
C0637,LOT-013,healthy,9.599569381462048,9.779766879107099,10.036604513859075,9.530068489138966
C0638,LOT-013,latent_defect,9.241897325481066,10.279417392346081,12.841100011722142,21.670673837687616
C0639,LOT-013,healthy,9.563129774512314,9.663136173284974,9.470440235067528,10.180464726698462
C0640,LOT-013,mild_drift,10.550626227788825,10.692524973640863,12.335024043320267,13.770072920538961
C0641,LOT-013,healthy,11.097949449162142,11.026607915220922,11.663983597668787,11.117897943266758
C0642,LOT-013,healthy,10.397730780509931,10.582768005184002,10.496312821595168,10.252691199945358
C0643,LOT-013,healthy,10.737918088708648,10.592863686161053,10.248286438690597,10.532149872648437
C0644,LOT-013,latent_defect,9.842645038433169,10.888188308155353,12.238745035461204,18.68034696774053
C0645,LOT-013,healthy,10.664953416587748,10.99580995082098,10.664789563434496,11.607135275297335
C0646,LOT-013,healthy,9.329762086311469,9.712528263598285,9.359145870352146,9.830100687929555
C0647,LOT-013,healthy,9.450895555601567,9.45728697137962,9.190184765050615,9.279300701886838
C0648,LOT-013,healthy,10.006011237205474,9.953167999038449,10.33704382058191,10.743004447361724
C0649,LOT-013,healthy,10.397595325232079,10.780940195391695,10.417504218255054,10.093757672275089
C0650,LOT-013,healthy,10.863756492750893,11.219599976134361,11.090298297884543,11.122529746154262
C0651,LOT-014,healthy,9.927704497982285,9.875779723901736,9.793007945439909,9.792512033675864
C0652,LOT-014,healthy,10.827950896632956,10.813396999939812,10.996828199276717,11.1870794334187
C0653,LOT-014,healthy,9.99119095260089,10.150905895967773,9.404282804577596,10.923552212531199
C0654,LOT-014,healthy,10.437575876924594,10.178538220537217,10.50416715840556,9.572541882385615
C0655,LOT-014,healthy,9.956463568600748,10.313176658704961,9.923297688419245,10.583026106856522
C0656,LOT-014,healthy,9.82787444415912,9.915704295614969,10.101719708540495,10.75761396022566
C0657,LOT-014,healthy,10.20351145384046,10.233800364683667,9.624389792815865,9.990305921312459
C0658,LOT-014,mild_drift,9.7442504100561,10.199409507557295,11.41569895754476,12.968545012274065
C0659,LOT-014,mild_drift,10.870704210009057,11.035747423793486,12.148360853129448,13.092223579004084
C0660,LOT-014,healthy,9.61853718930204,9.598538045066574,9.817065177011782,8.99840317201925
C0661,LOT-014,healthy,9.989294297770341,9.62241811326648,9.829702613553755,9.61692672624741
C0662,LOT-014,healthy,10.174444112662894,10.578818264488733,10.090441209136817,11.05106476724572
C0663,LOT-014,healthy,9.775333522934448,9.386902319954624,9.454932752162643,9.352319796842128
C0664,LOT-014,healthy,9.8449345171709,9.729639423318272,9.915444332607274,10.34233223632723
C0665,LOT-014,healthy,10.43013490697319,10.314245610710627,10.470135546210736,11.020241879335854
C0666,LOT-014,mild_drift,9.146357400774303,9.767647427533317,10.618687065865995,12.267021335511995
C0667,LOT-014,healthy,9.852076816638299,10.09944544281862,10.01746095270306,9.75064495087775
C0668,LOT-014,healthy,10.035239285047084,9.800579838178962,9.910955828713073,9.689714047057716
C0669,LOT-014,healthy,9.643900859288907,9.833938933501834,9.39103108626081,8.877697369063718
C0670,LOT-014,latent_defect,10.306289768926737,10.884444142676642,12.937920155417881,17.86124075215948
C0671,LOT-014,healthy,10.190056468597561,10.257211220986218,9.704756893798253,11.239927138372106
C0672,LOT-014,healthy,9.85082372766486,9.633025091432291,10.551396739293063,9.912357125413713
C0673,LOT-014,healthy,10.30642638853267,10.542434287508579,10.215610457083654,9.69462861332483
C0674,LOT-014,healthy,9.61075195651977,9.58280158983836,9.595965319021738,9.610753015291799
C0675,LOT-014,healthy,11.161886924198006,11.73752922474967,11.249393734104896,10.857306224563356
C0676,LOT-014,healthy,9.069764615152557,9.02637061845463,9.160116354132784,9.09320329105577
C0677,LOT-014,mild_drift,10.521955366513872,10.886077633476809,12.590096249614195,13.656411645601876
C0678,LOT-014,healthy,10.75371527051914,10.609235994564225,10.601647507045808,10.933049872089926
C0679,LOT-014,healthy,9.645017240703575,10.189348038871152,10.203147124281903,9.244719198966411
C0680,LOT-014,mild_drift,9.220981569772077,9.598582750430968,11.667091397642622,12.73233139563124
C0681,LOT-014,mild_drift,10.689501861370609,10.885900900016141,11.302099983503275,12.568353442334603
C0682,LOT-014,healthy,10.819056543269454,10.920892457808053,11.210162357266078,10.692911140670745
C0683,LOT-014,healthy,10.73939232744038,10.660520810921339,11.256140095052118,10.699777725950018
C0684,LOT-014,healthy,9.530774273285099,9.222197613096432,10.22999962757561,10.10084579118844
C0685,LOT-014,healthy,10.418318528625111,10.403755829769274,11.180373626512345,10.801720334048337
C0686,LOT-014,healthy,10.348506514484257,10.639676999064479,10.415628524516503,10.021662531100462
C0687,LOT-014,healthy,9.787371145412626,9.757703079409836,10.513241418471647,10.691373135213611
C0688,LOT-014,healthy,9.274149812210144,9.072642818443239,9.274763117892721,9.394013227664741
C0689,LOT-014,healthy,8.302277247713008,8.35291926386442,8.875328396659578,7.974965246949264
C0690,LOT-014,latent_defect,10.46460743503885,11.219569154792984,13.703895581090901,22.46674823933714
C0691,LOT-014,healthy,9.358364742176029,9.275660950199194,8.90834722154572,9.575762403464054
C0692,LOT-014,latent_defect,9.831377875703291,10.39043177155813,12.7422712419728,19.95146200025276
C0693,LOT-014,healthy,9.690914136335136,9.609852437329408,9.559873934573282,9.741614142524744
C0694,LOT-014,healthy,9.574786803740169,9.75581810342472,9.711612510246116,10.216383749810003
C0695,LOT-014,strong_drift,9.974260868286558,11.037465908525132,13.998883044149505,16.93470362517123
C0696,LOT-014,healthy,9.989191378759541,10.1077207071645,9.61366494376983,9.962022030873221
C0697,LOT-014,latent_defect,10.685057173110495,12.06397032475149,15.006780562316207,24.534733478682025
C0698,LOT-014,healthy,9.85061776831325,9.539524446173939,9.866468334005488,10.575874935644702
C0699,LOT-014,healthy,9.967149176689341,9.944325053763958,10.271182059916287,9.847031308078948
C0700,LOT-014,healthy,9.756218731964083,9.908450255313241,9.066732318874633,9.336813163781109
C0701,LOT-015,healthy,10.577390308969711,10.889786261014986,10.911592331634555,10.760697218200868
C0702,LOT-015,healthy,10.181603682210207,10.513591209499692,9.995161153405409,10.809443183230325
C0703,LOT-015,mild_drift,10.156661368885633,10.32358003263585,11.228786858301468,12.752228833693625
C0704,LOT-015,healthy,9.897783440675887,9.802373433592786,9.929624185019257,10.034946829877917
C0705,LOT-015,healthy,9.931483668599228,10.044507919057573,9.791975042150161,10.168192245384786
C0706,LOT-015,healthy,9.618017683273356,9.86960158521591,9.949592006830843,9.585156105463476
C0707,LOT-015,latent_defect,9.376682272734064,10.492575894546455,13.86386540892853,22.993358601326015
C0708,LOT-015,mild_drift,10.022353228506823,10.636953779316856,12.334566311284183,14.004228914545436
C0709,LOT-015,healthy,10.299914718396595,10.322880310791797,10.270855795872976,10.062428203411395
C0710,LOT-015,healthy,9.001501060094979,8.650306506372184,8.890754524768633,9.23278680241493
C0711,LOT-015,healthy,10.482286583583097,10.838682006024904,11.221546143215296,11.118958581007947
C0712,LOT-015,healthy,8.093367949310746,8.19050393112118,7.92607757906046,8.125303434681568
C0713,LOT-015,latent_defect,9.58362184410658,10.328788856707577,12.542734266123812,20.02749755736811
C0714,LOT-015,healthy,9.374238743166707,9.309775844377919,9.43151348044354,10.257627887209678
C0715,LOT-015,healthy,9.395174649080204,9.580453117334066,9.671486775760046,9.886208593171814
C0716,LOT-015,mild_drift,9.329021602763783,10.096982706760674,12.329500122582699,13.442559242217502
C0717,LOT-015,healthy,10.340236245024032,10.30544561739054,10.094430003816047,10.291099599768224
C0718,LOT-015,healthy,9.050567063612277,9.243768102143418,9.141782023717202,9.604257867211112
C0719,LOT-015,healthy,9.366315341243185,9.536532475363966,9.418642157431018,9.939920680684379
C0720,LOT-015,strong_drift,10.027280180113223,11.239554748523473,15.90621781992933,21.14619419291462
C0721,LOT-015,healthy,9.93518022528482,9.875101325615478,9.99384767045912,10.773688549773025
C0722,LOT-015,healthy,9.427197504849708,9.36631657924086,9.63835478718594,9.645963419918205
C0723,LOT-015,healthy,10.085073120747268,10.165520509619382,9.92228309224926,9.354446724133377
C0724,LOT-015,healthy,9.15624552300055,9.259330918402481,9.336155889938745,10.490241473557923
C0725,LOT-015,healthy,9.842926478019907,9.629952452618488,10.092657232345575,8.744092692512238
C0726,LOT-015,mild_drift,10.314030900959144,10.94598955010093,12.655461985897075,14.771212243563054
C0727,LOT-015,mild_drift,10.443778166315358,11.080381253961386,12.045001295477958,13.927051833638822
C0728,LOT-015,mild_drift,10.35685230910708,10.99687515442067,12.778987754169178,14.0305842557968
C0729,LOT-015,healthy,9.487952915538525,9.288828798766023,9.133008448611271,9.699560056279886
C0730,LOT-015,strong_drift,9.250025007331947,10.80200200507392,15.409383220154536,20.050584765225818
C0731,LOT-015,strong_drift,9.7637150569012,10.740292524450252,13.108037837157475,15.665698250083128
C0732,LOT-015,healthy,10.477986607072788,10.783805027727254,10.825005565714479,10.93830021847184
C0733,LOT-015,healthy,9.2289779122357,9.084604594314728,9.238330088493772,9.11003165947259
C0734,LOT-015,healthy,11.55835795554668,11.316432092887357,11.663215125293217,11.77270035249934
C0735,LOT-015,mild_drift,9.784828289098153,10.208489307308152,11.972539057033227,14.576611704678678
C0736,LOT-015,mild_drift,9.925106166008524,10.09204741039014,11.561740517438086,13.080397679604419
C0737,LOT-015,healthy,10.260692276652698,10.176014673325865,10.23857495890947,10.755221609624519
C0738,LOT-015,healthy,9.919715916724524,10.161834143293703,10.180006861130671,10.102662561687064
C0739,LOT-015,strong_drift,9.491166493930363,10.438601672153522,13.523579401750451,16.57790021985758
C0740,LOT-015,healthy,10.560029085774335,10.51601429614705,10.239498474838346,10.419443061848996
C0741,LOT-015,strong_drift,9.776801276263537,10.868428352417466,14.64673888581898,17.86210563311936
C0742,LOT-015,healthy,9.008756543884044,8.971858830146369,8.610604325418139,8.822780808867789
C0743,LOT-015,healthy,10.265983883539414,10.392378703632566,10.669144472608485,10.369800823668003
C0744,LOT-015,strong_drift,9.909775434315206,11.652782977240225,16.3187168060088,20.872289909224246
C0745,LOT-015,healthy,8.78417118246995,8.773206306265163,8.93050985138547,9.440812163797572
C0746,LOT-015,healthy,10.076401180557506,9.981807927264727,9.301351546684517,9.866337954924358
C0747,LOT-015,mild_drift,10.41630915166643,10.884302280806324,12.195764229610077,12.869404821908715
C0748,LOT-015,mild_drift,9.915215802581512,10.123929692298805,11.423739937410904,12.399669041391608
C0749,LOT-015,strong_drift,9.96761443529957,10.847336431564205,13.517731840258449,15.79408455080939
C0750,LOT-015,healthy,9.711205520359602,10.003225882253847,9.973916773052407,10.393690292412684
C0751,LOT-016,healthy,9.230346967185763,9.165445323589202,9.117871059538224,9.936003580477792
C0752,LOT-016,healthy,9.851637902900679,10.13100541652686,10.142738117374314,10.722191031142145
C0753,LOT-016,healthy,9.281130695674289,9.42593957312869,9.568669762247898,9.300822418825938
C0754,LOT-016,mild_drift,8.719202267847352,9.172139813560692,9.687330613513705,10.614131994943277
C0755,LOT-016,mild_drift,10.004974309538087,10.319387790699796,11.8541381978034,12.581667890861063
C0756,LOT-016,mild_drift,10.397062480882637,10.716954207653872,10.846712304491055,12.697721441529298
C0757,LOT-016,healthy,9.801602516950712,10.240346474831002,10.559035478827221,10.261850722438213
C0758,LOT-016,healthy,8.872278367031155,8.74536051618457,8.857449918164699,8.470227405754294
C0759,LOT-016,healthy,9.964344735893265,10.17930682610196,10.049484405958461,10.302104634101243
C0760,LOT-016,healthy,8.509813087028864,8.839293976969318,8.727042521270432,8.33473526026969
C0761,LOT-016,healthy,10.014415900332018,9.780165969025864,9.584131413070743,9.876014915207794
C0762,LOT-016,healthy,9.499456565269544,9.302275510301795,9.841148446002933,10.004759738754554
C0763,LOT-016,healthy,9.849153842602476,9.644397443037228,10.196358038187071,9.145432770147949
C0764,LOT-016,healthy,9.521299293241096,9.49900649780412,9.55535083817584,9.10557843087756
C0765,LOT-016,healthy,9.263275782703953,9.194285793464218,8.888486362650571,8.973936295262558
C0766,LOT-016,mild_drift,9.084541971184745,9.539910478485407,10.07037155354538,11.05734245109614
C0767,LOT-016,healthy,9.342513634065186,9.36724746650999,9.518094172591201,9.314340263636213
C0768,LOT-016,healthy,10.203623967090612,10.295331736618056,10.112958712937155,9.79451006064701
C0769,LOT-016,healthy,8.724596850253048,8.804682811541278,9.094238930796893,9.652134365980428
C0770,LOT-016,healthy,10.529701342985721,10.645304940378175,10.08607064136437,11.097497399968612
C0771,LOT-016,healthy,9.101744545802832,9.142763526045048,8.750521428230941,9.2749567889931
C0772,LOT-016,healthy,10.422019902427365,10.37356413590567,10.63755099141462,10.206297547404468
C0773,LOT-016,healthy,9.760475662073741,9.713842005015957,9.705120280490824,10.76384947512218
C0774,LOT-016,healthy,10.972548377923175,11.20656241276451,11.794583958075739,11.10510428041015
C0775,LOT-016,healthy,9.493339390303172,9.384284140980123,9.360513101235739,9.394506388273127
C0776,LOT-016,healthy,9.803165077502122,10.09353116075935,10.012863471377125,10.661730942219958
C0777,LOT-016,healthy,9.55755445199717,9.479263263809733,9.006676253326612,8.971246226746477
C0778,LOT-016,healthy,9.369590717139172,9.760754134760983,9.481638167837774,9.60438556705274
C0779,LOT-016,healthy,9.228916203042584,9.407842638920112,9.798438784452971,9.29326799113936
C0780,LOT-016,healthy,10.17842786100085,10.05677473361977,10.583624282258734,11.215693179204568
C0781,LOT-016,healthy,9.112525236352615,9.504700348793538,9.019971143955091,9.230562856402178
C0782,LOT-016,healthy,9.706043106220926,9.687467311403223,9.712214575325284,10.197346128303836
C0783,LOT-016,healthy,9.899577063463855,10.039542492850927,9.592509829096795,10.251062796231277
C0784,LOT-016,latent_defect,8.497384850664277,9.539338796480973,12.06538797190495,20.91642019277392
C0785,LOT-016,healthy,9.136300382301537,9.128020698034767,9.693229690909568,10.158065993369032
C0786,LOT-016,healthy,8.467373918642583,8.795147001303768,8.086550374782632,7.996655263538725
C0787,LOT-016,healthy,10.508091690646584,10.973095300832856,10.854569128298445,10.526599796071915
C0788,LOT-016,healthy,10.076803560760355,10.264277512910063,10.247864695145816,9.294494086189868
C0789,LOT-016,mild_drift,9.274282967388558,9.550470615972062,11.26134205844287,11.290493715684024
C0790,LOT-016,strong_drift,10.04904015561384,10.795710391098646,12.699639285529447,15.54102802005218
C0791,LOT-016,healthy,10.297497477149163,10.087946828746846,10.403818827686425,9.558806311082721
C0792,LOT-016,healthy,8.284788448968184,8.439556282369926,8.799688116370513,7.650340036024067
C0793,LOT-016,mild_drift,9.894516647585636,10.310054398729148,11.271051178973977,11.698288706745466
C0794,LOT-016,healthy,9.646320416844167,9.841751494238409,9.742166070240176,9.655390937054499
C0795,LOT-016,healthy,8.776750020284805,8.847476851045146,9.006943774286556,8.923538722516877
C0796,LOT-016,healthy,9.849487646145429,9.903325657042695,10.165923525904471,9.665442908253809
C0797,LOT-016,healthy,8.749823006648349,8.88249116292344,9.099733920330818,8.430776228093157
C0798,LOT-016,strong_drift,10.794723419563136,11.917728601054424,15.166294700392825,18.931816319741127
C0799,LOT-016,healthy,9.449153152988584,9.479112765034163,9.410368486895559,9.038852238503951
C0800,LOT-016,healthy,9.556033144250716,9.353184344179054,9.21225826573189,9.884278215420558
C0801,LOT-017,healthy,9.02614233137123,9.164999001076863,10.091148970032453,9.561793372159991
C0802,LOT-017,healthy,10.02722861502926,9.73197201832714,9.442378467177592,9.68381165549175
C0803,LOT-017,healthy,9.688558045088824,9.803276458415478,9.896273839300983,9.385328432045078
C0804,LOT-017,healthy,10.780268084666778,10.878394962368398,11.202215406516753,11.486377990184428
C0805,LOT-017,mild_drift,10.88811443483314,11.403540163728403,12.47112204473,12.674055575983525
C0806,LOT-017,healthy,9.73963430970232,9.758849162454686,9.264432120110765,9.26764550880809
C0807,LOT-017,healthy,10.098060935401973,10.460327775882716,10.76664203203425,10.093050289712515
C0808,LOT-017,healthy,10.592488159277226,10.743427315614625,10.383610263351336,11.01328284560177
C0809,LOT-017,mild_drift,8.635033573089421,9.115783631227625,10.488952401398777,12.521421111188884
C0810,LOT-017,strong_drift,9.29129389587206,10.065576182409332,13.213275448180035,16.185783735844886
C0811,LOT-017,mild_drift,9.646672256547967,10.195516449515555,11.5468587615963,12.473409482398841
C0812,LOT-017,healthy,10.372188903674065,10.489312004381997,10.279835630090227,10.285749983138379
C0813,LOT-017,strong_drift,10.036490243673576,11.315999984451587,15.341463073480822,18.835495596476843
C0814,LOT-017,healthy,9.892339159344367,9.96668372812246,9.833855669988163,9.931754197739393
C0815,LOT-017,healthy,9.050302117183277,8.964220284042165,9.396578901685526,9.441364600932436
C0816,LOT-017,healthy,10.638704809185416,10.487553893584952,11.10951921295009,10.943866197271104
C0817,LOT-017,healthy,9.772600918551843,9.88664137409058,9.785047308754262,9.648471962097688
C0818,LOT-017,healthy,10.185637113166349,10.150189975698414,10.151006637947145,10.93428179945396
C0819,LOT-017,healthy,9.923170054435696,10.119363725843568,9.895958278589447,10.121138726258149
C0820,LOT-017,healthy,10.012773562451974,10.144316655510488,10.042419197559852,9.906853610204426
C0821,LOT-017,healthy,9.822897998298574,9.60603072777179,10.36845882844143,10.531159647740244
C0822,LOT-017,latent_defect,9.186773877334414,10.019251312760137,13.042306518158634,19.220195228872182
C0823,LOT-017,healthy,8.169304244833528,8.098849047911848,8.205360090178747,8.567971789963924
C0824,LOT-017,healthy,9.626138389631558,9.508518890231684,10.017649220760728,10.500535189484667
C0825,LOT-017,latent_defect,10.230746085081055,11.258511490655556,14.0581479497071,22.910264996665834
C0826,LOT-017,latent_defect,9.634741489213242,10.266713618218427,11.290768324999215,16.53111392101749
C0827,LOT-017,healthy,10.22713266510256,10.013913716846137,9.773453963283506,9.882441066638973
C0828,LOT-017,healthy,9.575440271608546,9.82236035557702,9.430198278092739,9.351713445742089
C0829,LOT-017,healthy,9.628037904473969,9.927370203748298,10.271231377990805,9.58359751251158
C0830,LOT-017,healthy,9.215779266640187,8.978169827560846,9.211593294800121,9.586851531361628
C0831,LOT-017,healthy,10.045478671220877,9.66359159798879,9.888144167772001,10.639570644852103
C0832,LOT-017,healthy,10.335130608214307,10.631851651553358,10.53905376568101,9.558724925438176
C0833,LOT-017,latent_defect,10.069813087918435,11.035477024702828,14.005102825200563,21.1784429104307
C0834,LOT-017,healthy,9.106984131541672,8.879069572631664,9.100673822812189,8.46277809520309
C0835,LOT-017,healthy,9.49560963576643,9.705305908627789,9.876747502736299,10.555276347833837
C0836,LOT-017,healthy,10.004021286369765,10.179907346917448,10.451441016578773,9.91156266311193
C0837,LOT-017,healthy,10.778957054622381,10.899788129302129,10.924095392457092,11.373894253086881
C0838,LOT-017,mild_drift,9.072785927053083,9.557618948625391,11.594480796194658,13.459840212539296
C0839,LOT-017,strong_drift,9.956260887210055,11.265777125072486,15.523846702131037,19.354195892892882
C0840,LOT-017,healthy,11.490595153870865,11.46711915247757,11.19349668702542,10.746561122222776
C0841,LOT-017,healthy,10.795724323669964,10.900218710116363,10.795852514235227,10.750741333464058
C0842,LOT-017,healthy,10.509718597832986,10.39735374133029,10.586828380019107,10.796596961118205
C0843,LOT-017,healthy,10.350704035720907,10.469038678579818,10.509736271193344,10.712001550518057
C0844,LOT-017,healthy,10.248690778812648,10.480993829231954,10.393254955053216,10.823537164470814
C0845,LOT-017,healthy,10.106036156739362,10.198774469864956,9.96294935672101,9.979637220343266
C0846,LOT-017,healthy,9.213528577139265,9.281802614201819,9.345649772637838,9.389550476615074
C0847,LOT-017,healthy,9.43656443663806,9.325071467930826,9.839274109319005,9.190358707456111
C0848,LOT-017,healthy,10.488293777783236,10.292485444378768,10.680439881764372,10.6996167863712
C0849,LOT-017,mild_drift,9.786926065479514,10.218247115886696,11.680446781733671,11.817795456685388
C0850,LOT-017,healthy,9.720647716712934,9.416390428874813,9.444869038400467,9.67287847003056
C0851,LOT-018,strong_drift,9.540920305374442,10.603278749049428,14.612871052246826,19.440102293126298
C0852,LOT-018,mild_drift,11.011846161629263,11.23034792454529,12.81251214762119,13.66334684285332
C0853,LOT-018,healthy,11.013962177442055,11.28117526104605,10.757162772963095,10.654310289188695
C0854,LOT-018,mild_drift,10.678732146565064,10.940517106318305,12.091708775380974,13.128840502162403
C0855,LOT-018,healthy,9.80934739740283,9.960751756706758,9.064854971218972,9.53973772122615
C0856,LOT-018,healthy,10.838033313465468,10.657257815401977,11.168152889781243,10.877894440275856
C0857,LOT-018,healthy,10.6012802027965,10.92967340792024,11.352071453045253,11.278745943781736
C0858,LOT-018,healthy,9.964512672095687,9.8198469476901,9.34964315718086,9.553959352938996
C0859,LOT-018,latent_defect,10.785238288291394,11.59408578164543,13.920621317772866,19.988512201613258
C0860,LOT-018,healthy,11.456135759252403,11.6982932891822,12.122964642599094,11.198903065601549
C0861,LOT-018,healthy,10.730561771421721,10.856375077188446,10.578908261413115,10.899514843117176
C0862,LOT-018,healthy,10.306048719828699,10.14330165872961,9.68979689323774,9.899091689654794
C0863,LOT-018,strong_drift,8.958382790009212,9.913137749018812,11.797127101133453,14.196476712973114
C0864,LOT-018,latent_defect,10.266078637440643,10.922474876664653,12.48970572222161,17.580020161467907
C0865,LOT-018,mild_drift,10.767890759316412,10.922216715984355,12.453431183282518,12.42715357545647
C0866,LOT-018,mild_drift,10.111030734121332,10.655180856553779,11.638108181553042,13.428122520288309
C0867,LOT-018,healthy,10.141766890618138,10.235029923238566,9.923221791181563,11.255461353827782
C0868,LOT-018,healthy,11.417840031348915,11.367341427179536,11.311836331211538,11.212988628171788
C0869,LOT-018,mild_drift,9.883803743591365,10.372896037330106,11.894583279121779,13.171920936064911
C0870,LOT-018,healthy,9.506265156162472,9.580383343446954,9.167479536733369,9.094491312715505
C0871,LOT-018,healthy,9.903081848077049,9.871882037305992,9.941132821022348,10.378831811003405
C0872,LOT-018,healthy,10.776455774593208,10.686454408376491,10.590472681702108,10.986522037159714
C0873,LOT-018,healthy,11.294710923941581,11.28071580479684,11.338950206511546,11.255883186898952
C0874,LOT-018,healthy,11.134581571283691,11.451258278061676,12.247236911687205,11.46550135776982
C0875,LOT-018,healthy,11.635623312830088,11.892735500300448,12.159061218468603,12.285898391263794
C0876,LOT-018,latent_defect,11.274471411027621,12.02558714678955,13.700812949279374,19.146088795973384
C0877,LOT-018,mild_drift,9.818751253053208,10.256924096822594,10.906007180778541,12.684741281215464
C0878,LOT-018,latent_defect,10.67236131010525,11.48344015033986,15.042811412347737,23.004928320006965
C0879,LOT-018,healthy,11.153756580938182,11.333594145435843,11.579755345771176,11.929801254563172
C0880,LOT-018,mild_drift,10.174104044163487,10.604846225629158,12.669475622912516,14.23500251826171
C0881,LOT-018,healthy,10.85232716463038,10.940566304512952,10.756395519481693,10.576062321092738
C0882,LOT-018,healthy,10.23649024659756,10.163691284739578,9.680412299633986,10.402816177636263
C0883,LOT-018,mild_drift,9.453832464467968,9.758135174793695,10.713266643721802,11.067082888981801
C0884,LOT-018,healthy,10.842139689655456,10.858406197569014,10.140840498965614,11.31502676071535
C0885,LOT-018,healthy,9.729255259192533,9.835534202486052,9.85494984446427,10.372796952597453
C0886,LOT-018,healthy,10.534696395165522,10.430837825589208,10.666048467905174,10.853075239889213
C0887,LOT-018,mild_drift,10.535719183837669,10.699958609616134,11.837527099539406,13.840472021288655
C0888,LOT-018,healthy,10.588004591381866,10.615220548492726,11.080626504667437,10.74316380435779
C0889,LOT-018,latent_defect,10.45334593757868,11.277275015069879,14.199974023612336,20.526951332399918
C0890,LOT-018,strong_drift,10.86554700983674,12.073343003283965,16.24360248588154,20.48362919538602
C0891,LOT-018,healthy,10.669056855193068,10.320053000542362,10.549982063739806,9.998915674003657
C0892,LOT-018,healthy,10.385931238253383,10.340491500255448,10.244466563466311,10.712059452503961
C0893,LOT-018,healthy,10.754175820620135,10.800935737527569,10.526258879380242,10.797539704983786
C0894,LOT-018,healthy,10.785033064296439,10.870371394192379,11.480552520124968,11.070784501570573
C0895,LOT-018,latent_defect,9.91557420751669,10.46242442756621,13.33273608598257,21.03927775388749
C0896,LOT-018,strong_drift,9.089288075597239,9.841650922784105,13.309509327971174,15.456626396383465
